68.226	-16.432	-3.272	1.353	2.227	1.300	5.121	0.000	0.365
67.287	-16.088	-3.233	0.525	1.415	1.396	3.501	0.000	0.287
67.416	-16.267	-3.290	0.606	1.474	1.381	3.310	0.000	0.188
67.910	-15.995	-3.108	1.226	1.698	1.223	4.729	0.000	0.180
67.201	-15.912	-3.150	0.768	0.823	0.922	1.492	0.000	0.166
67.102	-16.036	-3.206	0.478	1.514	1.214	3.450	0.000	0.164
67.331	-16.128	-3.067	0.835	0.757	0.906	2.134	0.000	0.152
67.623	-16.137	-3.018	1.142	1.076	1.092	5.211	0.000	0.140
67.840	-16.196	-3.509	0.806	1.821	1.401	-0.149	0.000	0.120
67.044	-15.247	-3.836	0.668	1.557	1.398	-0.241	0.000	0.107
67.240	-15.098	-3.836	0.660	1.638	1.358	-0.418	0.000	0.090
67.455	-15.755	-3.160	1.052	1.185	1.060	4.674	0.000	0.088
66.803	-15.928	-3.212	0.758	0.713	0.821	1.654	0.000	0.083
67.784	-16.510	-3.085	1.200	1.102	1.121	5.556	0.000	0.078
67.459	-16.312	-3.113	0.839	0.753	0.899	2.099	0.000	0.077
62.947	-5.341	-2.465	1.098	1.592	1.014	4.840	0.000	0.075
63.135	-5.644	-2.501	1.160	1.661	1.097	4.973	0.000	0.072
21.526	15.220	-1.441	2.136	2.426	1.195	3.160	0.000	0.068
66.801	-16.145	-3.457	0.404	1.411	1.140	-0.109	0.000	0.063
66.941	-15.949	-3.332	0.445	1.344	1.115	3.110	0.000	0.058
17.320	-11.243	0.363	1.468	1.828	1.483	-0.015	0.000	0.055
68.027	-16.780	-3.033	1.266	1.116	1.028	5.530	0.000	0.053
67.102	-15.423	-3.312	0.799	0.978	0.919	1.221	0.000	0.051
