19.215	-2.999	-1.788	2.221	4.955	1.798	2.472	0.000	0.660
11.055	5.598	-1.397	2.076	4.696	1.763	2.400	0.000	0.596
18.103	3.272	-1.857	1.959	4.084	1.657	2.383	0.000	0.538
17.056	12.876	-1.238	1.727	2.949	1.320	2.425	0.000	0.359
24.448	1.457	-1.435	3.152	9.605	2.934	-0.868	0.000	0.328
15.457	10.836	-1.352	1.494	2.683	1.204	5.053	0.000	0.264
19.679	-5.043	-1.721	2.821	8.238	2.516	-0.659	0.000	0.260
23.751	3.005	-1.133	3.184	7.350	2.885	5.337	0.000	0.128
24.975	-0.307	-1.472	4.098	9.230	2.862	-0.562	0.000	0.113
15.448	10.418	-1.240	1.328	3.516	1.226	-0.211	0.000	0.102
26.661	-1.236	-1.559	3.200	9.601	2.685	-0.636	0.000	0.098
20.124	5.076	-1.728	2.999	7.974	2.536	3.809	0.000	0.093
22.416	3.385	-1.047	3.084	4.448	2.111	-0.376	0.000	0.091
15.923	10.217	-1.319	1.646	4.509	1.427	0.029	0.000	0.084
13.403	7.904	-0.993	1.476	3.181	1.290	0.405	0.000	0.080
19.736	-6.317	-1.857	2.401	7.891	2.441	-0.722	0.000	0.074
20.219	1.180	-1.562	2.522	7.675	2.381	2.357	0.000	0.057
22.702	4.781	-0.948	2.679	5.133	2.183	3.799	0.000	0.057
23.105	3.522	-1.101	3.002	6.409	2.693	3.153	0.000	0.057
16.495	12.610	-1.627	2.191	3.178	1.440	-0.786	0.000	0.054
15.708	11.280	-1.235	1.562	2.805	1.337	1.861	0.000	0.053
