10.837	0.939	-1.514	1.953	4.803	1.562	1.868	0.000	0.960
8.216	-2.870	-1.170	1.806	4.151	1.483	4.639	0.000	0.638
49.957	-13.890	0.138	1.665	2.735	1.082	1.679	0.000	0.500
8.325	-8.878	-1.356	3.146	10.655	2.945	4.869	0.000	0.257
8.804	-2.267	-0.952	2.162	5.104	1.682	1.244	0.000	0.186
4.752	-7.311	-0.774	1.761	3.622	1.678	5.007	0.000	0.179
8.269	-2.328	-0.988	2.183	4.962	1.661	3.649	0.000	0.099
6.495	-8.239	-1.526	2.503	7.155	2.783	5.002	0.000	0.087
49.239	-13.957	0.268	1.736	1.991	1.131	1.495	0.000	0.084
10.113	-1.136	-1.120	2.460	5.558	2.153	4.731	0.000	0.079
11.414	5.178	-1.548	2.773	10.214	2.679	4.983	0.000	0.079
6.711	-8.477	-1.067	3.005	8.657	2.802	0.213	0.000	0.071
9.538	-1.637	-1.020	2.481	6.840	2.601	0.286	0.000	0.059
8.929	-1.510	-0.908	2.323	4.519	1.713	4.405	0.000	0.055
13.114	4.137	-1.129	2.514	8.768	2.344	5.088	0.000	0.052
